00:00:00, 6888
00:00:00, 6888
00:00:00, 6888
00:00:00, 6888
00:00:01, 6888
00:00:01, 6888
00:00:01, 6888
00:00:01, 6888
00:00:01, 6888
00:00:02, 6888
00:00:02, 6888
00:00:02, 6888
00:00:02, 6888
00:00:02, 6888
00:00:03, 6888
00:00:03, 6888
00:00:03, 6888
00:00:03, 6888
00:00:04, 6888
00:00:04, 8888
00:00:05, 6888
00:00:05, 6888
00:00:05, 6888
00:00:06, 6888
00:00:06, 6888
00:00:07, 6888
00:00:07, 6888
00:00:07, 6888
00:00:08, 6888
00:00:08, 6888
00:00:08, 6888
00:00:09, 6888
00:00:09, 6888
00:00:10, 6888
00:00:10, 6888
00:00:10, 6888
00:00:11, 8888
00:00:11, 8888
00:00:12, 8888
00:00:12, 8888
00:00:13, 8888
00:00:13, 8888
00:00:13, 8888
00:00:14, 8888
00:00:14, 8888
00:00:14, 8888
00:00:15, 8888
00:00:15, 8888
00:00:16, 8888
00:00:16, 8888
00:00:16, 8888
00:00:17, 8888
00:00:17, 8888
00:00:18, 8888
00:00:18, 8888
00:00:18, 6888
00:00:19, 8888
00:00:19, 6888
00:00:20, 6888
00:00:20, 6888
00:00:20, 6888
00:00:21, 6888
00:00:21, 6888
00:00:22, 6888
00:00:22, 6888
00:00:22, 6888
00:00:23, 8888
00:00:23, 8888
00:00:24, 6888
00:00:24, 8888
00:00:24, 8888
00:00:25, 8888
00:00:25, 6888
00:00:25, 8888
00:00:26, 8888
00:00:26, 8888
00:00:27, 8888
00:00:27, 8888
00:00:27, 8888
00:00:28, 8888
00:00:28, 6888
00:00:29, 6888
00:00:29, 8888
00:00:29, 8888
00:00:30, 8888
00:00:30, 8888
00:00:31, 8888
00:00:31, 8888
00:00:31, 8888
00:00:32, 8888
00:00:32, 8888
00:00:32, 8888
00:00:33, 8888
00:00:33, 6888
00:00:34, 8888
00:00:34, 8888
00:00:34, 8888
00:00:35, 8888
00:00:35, 8888
00:00:36, 8888
00:00:36, 8888
00:00:36, 8888
00:00:37, 8888
00:00:37, 8888
00:00:37, 8888
00:00:38, 8888
00:00:38, 8888
00:00:39, 8888
00:00:39, 8888
00:00:39, 8888
00:00:40, 8888
00:00:40, 8888
00:00:41, 8888
00:00:41, 8888
00:00:41, 8888
00:00:42, 8888
00:00:42, 8888
00:00:42, 6888
00:00:43, 6888
00:00:43, 6888
00:00:44, 8888
00:00:44, 8888
00:00:44, 8888
00:00:45, 8888
00:00:45, 8888
00:00:46, 8888
00:00:46, 8888
00:00:47, 8888
00:00:47, 8888
00:00:47, 8888
00:00:48, 8888
00:00:48, 8888
00:00:49, 8888
00:00:49, 8888
00:00:50, 8888
00:00:50, 8888
00:00:50, 8888
00:00:51, 8888
00:00:51, 8888
00:00:51, 8888
00:00:52, 8888
00:00:52, 8888
00:00:53, 8888
00:00:53, 8888
00:00:53, 8888
00:00:54, 8888
00:00:54, 8888
00:00:55, 8888
00:00:55, 8888
00:00:55, 8888
00:00:56, 8888
00:00:56, 8888
00:00:56, 8888
00:00:57, 8888
00:00:57, 8888
00:00:58, 8888
00:00:58, 8888
00:00:59, 8888
00:00:59, 8888
00:00:59, 8888
